# pdf: NNPDF31_nlo_pch_as_0118
# Q0: 2 GeV 
# Nrep: 100
# [xmin, xmax, nx]: [10^(-6), 10^(0), 1001]
# 	 x 	 gluon(cv) 	 gluon(sd) 
 0.00000169 	 14.03436252 	 26.60092042 
 0.00000171 	 13.99539623 	 26.46092223 
 0.00000174 	 13.95656090 	 26.32168656 
 0.00000176 	 13.91785247 	 26.18318111 
 0.00000179 	 13.87926685 	 26.04537359 
 0.00000181 	 13.84079999 	 25.90823176 
 0.00000184 	 13.80244779 	 25.77172341 
 0.00000186 	 13.76420620 	 25.63581636 
 0.00000189 	 13.72607114 	 25.50047848 
 0.00000191 	 13.68803854 	 25.36567766 
 0.00000194 	 13.65010431 	 25.23138182 
 0.00000197 	 13.61226440 	 25.09755894 
 0.00000200 	 13.57451473 	 24.96417701 
 0.00000202 	 13.53685122 	 24.83120408 
 0.00000205 	 13.49926981 	 24.69860822 
 0.00000208 	 13.46176641 	 24.56635755 
 0.00000211 	 13.42433696 	 24.43442026 
 0.00000214 	 13.38697790 	 24.30276770 
 0.00000217 	 13.34970454 	 24.17149049 
 0.00000220 	 13.31252516 	 24.04064517 
 0.00000223 	 13.27543912 	 23.91023485 
 0.00000226 	 13.23844576 	 23.78026263 
 0.00000229 	 13.20154443 	 23.65073161 
 0.00000232 	 13.16473448 	 23.52164488 
 0.00000236 	 13.12801525 	 23.39300551 
 0.00000239 	 13.09138610 	 23.26481659 
 0.00000242 	 13.05484638 	 23.13708116 
 0.00000245 	 13.01839542 	 23.00980230 
 0.00000249 	 12.98203258 	 22.88298303 
 0.00000252 	 12.94575720 	 22.75662639 
 0.00000256 	 12.90956865 	 22.63073540 
 0.00000259 	 12.87346625 	 22.50531308 
 0.00000263 	 12.83744936 	 22.38036243 
 0.00000267 	 12.80151733 	 22.25588643 
 0.00000270 	 12.76566951 	 22.13188808 
 0.00000274 	 12.72990345 	 22.00835671 
 0.00000278 	 12.69419142 	 21.88508425 
 0.00000282 	 12.65853009 	 21.76203873 
 0.00000286 	 12.62292721 	 21.63927150 
 0.00000290 	 12.58739056 	 21.51683380 
 0.00000294 	 12.55192791 	 21.39477679 
 0.00000298 	 12.51654701 	 21.27315148 
 0.00000302 	 12.48125564 	 21.15200881 
 0.00000306 	 12.44606156 	 21.03139955 
 0.00000310 	 12.41097253 	 20.91137434 
 0.00000315 	 12.37599634 	 20.79198373 
 0.00000319 	 12.34114073 	 20.67327810 
 0.00000324 	 12.30641347 	 20.55530772 
 0.00000328 	 12.27182235 	 20.43812275 
 0.00000333 	 12.23737511 	 20.32177322 
 0.00000337 	 12.20307952 	 20.20630909 
 0.00000342 	 12.16894336 	 20.09178022 
 0.00000347 	 12.13497438 	 19.97823642 
 0.00000352 	 12.10118436 	 19.86575560 
 0.00000356 	 12.06761074 	 19.75459919 
 0.00000361 	 12.03424748 	 19.64472752 
 0.00000366 	 12.00107772 	 19.53602570 
 0.00000372 	 11.96808458 	 19.42837902 
 0.00000377 	 11.93525123 	 19.32167296 
 0.00000382 	 11.90256079 	 19.21579312 
 0.00000387 	 11.86999642 	 19.11062519 
 0.00000393 	 11.83754124 	 19.00605493 
 0.00000398 	 11.80517841 	 18.90196813 
 0.00000404 	 11.77289107 	 18.79825066 
 0.00000409 	 11.74066235 	 18.69478838 
 0.00000415 	 11.70847540 	 18.59146724 
 0.00000421 	 11.67631336 	 18.48817325 
 0.00000427 	 11.64415937 	 18.38479250 
 0.00000433 	 11.61199657 	 18.28121124 
 0.00000439 	 11.57980811 	 18.17731590 
 0.00000445 	 11.54757712 	 18.07299316 
 0.00000451 	 11.51529844 	 17.96819740 
 0.00000457 	 11.48303259 	 17.86327449 
 0.00000463 	 11.45079221 	 17.75831435 
 0.00000470 	 11.41857893 	 17.65334484 
 0.00000476 	 11.38639439 	 17.54839378 
 0.00000483 	 11.35424019 	 17.44348900 
 0.00000490 	 11.32211798 	 17.33865830 
 0.00000497 	 11.29002938 	 17.23392942 
 0.00000504 	 11.25797602 	 17.12933003 
 0.00000511 	 11.22595952 	 17.02488775 
 0.00000518 	 11.19398150 	 16.92063010 
 0.00000525 	 11.16204361 	 16.81658455 
 0.00000532 	 11.13014746 	 16.71277845 
 0.00000540 	 11.09829468 	 16.60923910 
 0.00000547 	 11.06648690 	 16.50599372 
 0.00000555 	 11.03472574 	 16.40306946 
 0.00000562 	 11.00301284 	 16.30049340 
 0.00000570 	 10.97134981 	 16.19829260 
 0.00000578 	 10.93971042 	 16.09629192 
 0.00000586 	 10.90799244 	 15.99375326 
 0.00000594 	 10.87620801 	 15.89075325 
 0.00000603 	 10.84438208 	 15.78746038 
 0.00000611 	 10.81253960 	 15.68404245 
 0.00000619 	 10.78070554 	 15.58066653 
 0.00000628 	 10.74890484 	 15.47749871 
 0.00000637 	 10.71716246 	 15.37470408 
 0.00000646 	 10.68550336 	 15.27244661 
 0.00000655 	 10.65395249 	 15.17088913 
 0.00000664 	 10.62253481 	 15.07019332 
 0.00000673 	 10.59127527 	 14.97051975 
 0.00000682 	 10.56019883 	 14.87202795 
 0.00000692 	 10.52933044 	 14.77487654 
 0.00000701 	 10.49869505 	 14.67922338 
 0.00000711 	 10.46831763 	 14.58522579 
 0.00000721 	 10.43822313 	 14.49304081 
 0.00000731 	 10.40843650 	 14.40282549 
 0.00000741 	 10.37899696 	 14.31487232 
 0.00000752 	 10.34994013 	 14.22951655 
 0.00000762 	 10.32123241 	 14.14651825 
 0.00000773 	 10.29283675 	 14.06560901 
 0.00000783 	 10.26471612 	 13.98652132 
 0.00000794 	 10.23683352 	 13.90898811 
 0.00000805 	 10.20915189 	 13.83274226 
 0.00000817 	 10.18163423 	 13.75751626 
 0.00000828 	 10.15424350 	 13.68304193 
 0.00000839 	 10.12694268 	 13.60905021 
 0.00000851 	 10.09969473 	 13.53527099 
 0.00000863 	 10.07246264 	 13.46143317 
 0.00000875 	 10.04520936 	 13.38726462 
 0.00000887 	 10.01789789 	 13.31249236 
 0.00000899 	 9.99049119 	 13.23684283 
 0.00000912 	 9.96295223 	 13.16004217 
 0.00000925 	 9.93524398 	 13.08181671 
 0.00000938 	 9.90732943 	 13.00189348 
 0.00000951 	 9.87924902 	 12.92053872 
 0.00000964 	 9.85114097 	 12.83871487 
 0.00000977 	 9.82300828 	 12.75645982 
 0.00000991 	 9.79484976 	 12.67378294 
 0.00001005 	 9.76666422 	 12.59069378 
 0.00001019 	 9.73845048 	 12.50720203 
 0.00001033 	 9.71020736 	 12.42331743 
 0.00001047 	 9.68193368 	 12.33904971 
 0.00001062 	 9.65362824 	 12.25440860 
 0.00001076 	 9.62528987 	 12.16940378 
 0.00001091 	 9.59691738 	 12.08404494 
 0.00001107 	 9.56850959 	 11.99834173 
 0.00001122 	 9.54006532 	 11.91230387 
 0.00001138 	 9.51158337 	 11.82594120 
 0.00001153 	 9.48306257 	 11.73926374 
 0.00001169 	 9.45450173 	 11.65228186 
 0.00001186 	 9.42589967 	 11.56500635 
 0.00001202 	 9.39725520 	 11.47744865 
 0.00001219 	 9.36847451 	 11.38892993 
 0.00001236 	 9.33945201 	 11.29867227 
 0.00001253 	 9.31022752 	 11.20697503 
 0.00001271 	 9.28084183 	 11.11414340 
 0.00001288 	 9.25133569 	 11.02048026 
 0.00001306 	 9.22174990 	 10.92628514 
 0.00001324 	 9.19212522 	 10.83185340 
 0.00001343 	 9.16250244 	 10.73747545 
 0.00001361 	 9.13292233 	 10.64343618 
 0.00001380 	 9.10342566 	 10.55001456 
 0.00001400 	 9.07405321 	 10.45748337 
 0.00001419 	 9.04484576 	 10.36610918 
 0.00001439 	 9.01584409 	 10.27615253 
 0.00001459 	 8.98708896 	 10.18786832 
 0.00001479 	 8.95862117 	 10.10150647 
 0.00001500 	 8.93048147 	 10.01731289 
 0.00001521 	 8.90271065 	 9.93553067 
 0.00001542 	 8.87534949 	 9.85640163 
 0.00001563 	 8.84841670 	 9.78005379 
 0.00001585 	 8.82187891 	 9.70627711 
 0.00001607 	 8.79569808 	 9.63480820 
 0.00001629 	 8.76983617 	 9.56538780 
 0.00001652 	 8.74425515 	 9.49775962 
 0.00001675 	 8.71891697 	 9.43166931 
 0.00001698 	 8.69378360 	 9.36686351 
 0.00001722 	 8.66881701 	 9.30308907 
 0.00001746 	 8.64397915 	 9.24009236 
 0.00001770 	 8.61923199 	 9.17761877 
 0.00001795 	 8.59453749 	 9.11541233 
 0.00001820 	 8.56985761 	 9.05321553 
 0.00001845 	 8.54515432 	 8.99076929 
 0.00001871 	 8.52038957 	 8.92781305 
 0.00001897 	 8.49552534 	 8.86408519 
 0.00001923 	 8.47052357 	 8.79932346 
 0.00001950 	 8.44534624 	 8.73326573 
 0.00001977 	 8.41995898 	 8.66567278 
 0.00002004 	 8.39464758 	 8.59822801 
 0.00002032 	 8.36957279 	 8.53191186 
 0.00002061 	 8.34468162 	 8.46644106 
 0.00002089 	 8.31992110 	 8.40153339 
 0.00002118 	 8.29523826 	 8.33690708 
 0.00002148 	 8.27058012 	 8.27228028 
 0.00002178 	 8.24589370 	 8.20737089 
 0.00002208 	 8.22112603 	 8.14189655 
 0.00002239 	 8.19622414 	 8.07557495 
 0.00002270 	 8.17113505 	 8.00812439 
 0.00002301 	 8.14580578 	 7.93926462 
 0.00002333 	 8.12018336 	 7.86871806 
 0.00002366 	 8.09421481 	 7.79621128 
 0.00002399 	 8.06784716 	 7.72147696 
 0.00002432 	 8.04102744 	 7.64425613 
 0.00002466 	 8.01370266 	 7.56430100 
 0.00002500 	 7.98581986 	 7.48137825 
 0.00002535 	 7.95732817 	 7.39526623 
 0.00002570 	 7.92825670 	 7.30573582 
 0.00002606 	 7.89866227 	 7.21307749 
 0.00002642 	 7.86858420 	 7.11773752 
 0.00002679 	 7.83806181 	 7.02016538 
 0.00002716 	 7.80713442 	 6.92080984 
 0.00002754 	 7.77584135 	 6.82011502 
 0.00002793 	 7.74422192 	 6.71851653 
 0.00002831 	 7.71231546 	 6.61643775 
 0.00002871 	 7.68016127 	 6.51428613 
 0.00002911 	 7.64779868 	 6.41244958 
 0.00002951 	 7.61526701 	 6.31129308 
 0.00002992 	 7.58260557 	 6.21115553 
 0.00003034 	 7.54985370 	 6.11234685 
 0.00003076 	 7.51705070 	 6.01514559 
 0.00003119 	 7.48423590 	 5.91979694 
 0.00003162 	 7.45144862 	 5.82651156 
 0.00003206 	 7.41872817 	 5.73546505 
 0.00003251 	 7.38608325 	 5.64667518 
 0.00003296 	 7.35313516 	 5.55863717 
 0.00003342 	 7.31980669 	 5.47118284 
 0.00003388 	 7.28615785 	 5.38469015 
 0.00003436 	 7.25224863 	 5.29950668 
 0.00003483 	 7.21813904 	 5.21594300 
 0.00003532 	 7.18388908 	 5.13426643 
 0.00003581 	 7.14955874 	 5.05469539 
 0.00003631 	 7.11520803 	 4.97739454 
 0.00003681 	 7.08089695 	 4.90247089 
 0.00003733 	 7.04668550 	 4.82997114 
 0.00003784 	 7.01263367 	 4.75988045 
 0.00003837 	 6.97880147 	 4.69212278 
 0.00003890 	 6.94524891 	 4.62656304 
 0.00003945 	 6.91203597 	 4.56301114 
 0.00003999 	 6.87922266 	 4.50122807 
 0.00004055 	 6.84686898 	 4.44093401 
 0.00004111 	 6.81503493 	 4.38181866 
 0.00004169 	 6.78373720 	 4.32351389 
 0.00004227 	 6.75266519 	 4.26544917 
 0.00004285 	 6.72176130 	 4.20749688 
 0.00004345 	 6.69104492 	 4.14966175 
 0.00004406 	 6.66053544 	 4.09198725 
 0.00004467 	 6.63025227 	 4.03454833 
 0.00004529 	 6.60021480 	 3.97744463 
 0.00004592 	 6.57044242 	 3.92079394 
 0.00004656 	 6.54095453 	 3.86472607 
 0.00004721 	 6.51177052 	 3.80937726 
 0.00004786 	 6.48290979 	 3.75488488 
 0.00004853 	 6.45439173 	 3.70138288 
 0.00004920 	 6.42623574 	 3.64899772 
 0.00004989 	 6.39846122 	 3.59784509 
 0.00005058 	 6.37108755 	 3.54802748 
 0.00005129 	 6.34413414 	 3.49963263 
 0.00005200 	 6.31762038 	 3.45273311 
 0.00005272 	 6.29156567 	 3.40738711 
 0.00005346 	 6.26595008 	 3.36344018 
 0.00005420 	 6.24058503 	 3.31992035 
 0.00005495 	 6.21546693 	 3.27686874 
 0.00005572 	 6.19062394 	 3.23448965 
 0.00005649 	 6.16608420 	 3.19297928 
 0.00005728 	 6.14187588 	 3.15252110 
 0.00005808 	 6.11802711 	 3.11328149 
 0.00005888 	 6.09456607 	 3.07540567 
 0.00005970 	 6.07152091 	 3.03901422 
 0.00006053 	 6.04891977 	 3.00420006 
 0.00006138 	 6.02679081 	 2.97102612 
 0.00006223 	 6.00516219 	 2.93952392 
 0.00006310 	 5.98406206 	 2.90969290 
 0.00006397 	 5.96351858 	 2.88150091 
 0.00006486 	 5.94355990 	 2.85488563 
 0.00006577 	 5.92421417 	 2.82975727 
 0.00006668 	 5.90550956 	 2.80600223 
 0.00006761 	 5.88747420 	 2.78348811 
 0.00006855 	 5.87015154 	 2.76202655 
 0.00006950 	 5.85359422 	 2.74131533 
 0.00007047 	 5.83776554 	 2.72121692 
 0.00007145 	 5.82262194 	 2.70162836 
 0.00007244 	 5.80811988 	 2.68246451 
 0.00007345 	 5.79421581 	 2.66365628 
 0.00007447 	 5.78086617 	 2.64514896 
 0.00007551 	 5.76802741 	 2.62690056 
 0.00007656 	 5.75565598 	 2.60888031 
 0.00007762 	 5.74370832 	 2.59106736 
 0.00007870 	 5.73214089 	 2.57344948 
 0.00007980 	 5.72091012 	 2.55602202 
 0.00008091 	 5.70997248 	 2.53878701 
 0.00008204 	 5.69928440 	 2.52175239 
 0.00008318 	 5.68880233 	 2.50493151 
 0.00008433 	 5.67848273 	 2.48834277 
 0.00008551 	 5.66828203 	 2.47200941 
 0.00008670 	 5.65815670 	 2.45595967 
 0.00008790 	 5.64820077 	 2.44017954 
 0.00008913 	 5.63872688 	 2.42454999 
 0.00009036 	 5.62971105 	 2.40903990 
 0.00009162 	 5.62111121 	 2.39362930 
 0.00009290 	 5.61288529 	 2.37830296 
 0.00009419 	 5.60499123 	 2.36304945 
 0.00009550 	 5.59738695 	 2.34786032 
 0.00009683 	 5.59003040 	 2.33272926 
 0.00009817 	 5.58287949 	 2.31765147 
 0.00009954 	 5.57589216 	 2.30262301 
 0.00010093 	 5.56902635 	 2.28764032 
 0.00010233 	 5.56223998 	 2.27269975 
 0.00010375 	 5.55549099 	 2.25779730 
 0.00010520 	 5.54873731 	 2.24292837 
 0.00010666 	 5.54193686 	 2.22808765 
 0.00010814 	 5.53504759 	 2.21326919 
 0.00010965 	 5.52802743 	 2.19846645 
 0.00011117 	 5.52083429 	 2.18367265 
 0.00011272 	 5.51353087 	 2.16888124 
 0.00011429 	 5.50628565 	 2.15409443 
 0.00011588 	 5.49909602 	 2.13932046 
 0.00011749 	 5.49195556 	 2.12456730 
 0.00011912 	 5.48485785 	 2.10984239 
 0.00012078 	 5.47779646 	 2.09515245 
 0.00012246 	 5.47076496 	 2.08050341 
 0.00012417 	 5.46375693 	 2.06590026 
 0.00012589 	 5.45676593 	 2.05134697 
 0.00012764 	 5.44978555 	 2.03684644 
 0.00012942 	 5.44280936 	 2.02240046 
 0.00013122 	 5.43583093 	 2.00800971 
 0.00013305 	 5.42884383 	 1.99367376 
 0.00013490 	 5.42184163 	 1.97939116 
 0.00013677 	 5.41481792 	 1.96515950 
 0.00013868 	 5.40776626 	 1.95097554 
 0.00014060 	 5.40068023 	 1.93683537 
 0.00014256 	 5.39355339 	 1.92273459 
 0.00014454 	 5.38638534 	 1.90861695 
 0.00014655 	 5.37918422 	 1.89442627 
 0.00014859 	 5.37195478 	 1.88017985 
 0.00015066 	 5.36470174 	 1.86589592 
 0.00015276 	 5.35742985 	 1.85159319 
 0.00015488 	 5.35014382 	 1.83729067 
 0.00015704 	 5.34284840 	 1.82300761 
 0.00015922 	 5.33554831 	 1.80876328 
 0.00016144 	 5.32824828 	 1.79457696 
 0.00016368 	 5.32095305 	 1.78046780 
 0.00016596 	 5.31366733 	 1.76645478 
 0.00016827 	 5.30639588 	 1.75255670 
 0.00017061 	 5.29914341 	 1.73879215 
 0.00017298 	 5.29191466 	 1.72517955 
 0.00017539 	 5.28471436 	 1.71173717 
 0.00017783 	 5.27754723 	 1.69848324 
 0.00018030 	 5.27041802 	 1.68543607 
 0.00018281 	 5.26333150 	 1.67261417 
 0.00018535 	 5.25632306 	 1.66003496 
 0.00018793 	 5.24940945 	 1.64769019 
 0.00019055 	 5.24257526 	 1.63556160 
 0.00019320 	 5.23580507 	 1.62363111 
 0.00019588 	 5.22908347 	 1.61188035 
 0.00019861 	 5.22239504 	 1.60029044 
 0.00020137 	 5.21572438 	 1.58884166 
 0.00020417 	 5.20905607 	 1.57751328 
 0.00020701 	 5.20237469 	 1.56628338 
 0.00020989 	 5.19566484 	 1.55512880 
 0.00021281 	 5.18891111 	 1.54402510 
 0.00021577 	 5.18209807 	 1.53294659 
 0.00021878 	 5.17521032 	 1.52186647 
 0.00022182 	 5.16823245 	 1.51075700 
 0.00022491 	 5.16114904 	 1.49958977 
 0.00022803 	 5.15394468 	 1.48833604 
 0.00023121 	 5.14660395 	 1.47696717 
 0.00023442 	 5.13911180 	 1.46545641 
 0.00023768 	 5.13147948 	 1.45385920 
 0.00024099 	 5.12372620 	 1.44222197 
 0.00024434 	 5.11586190 	 1.43055150 
 0.00024774 	 5.10789654 	 1.41885485 
 0.00025119 	 5.09984006 	 1.40713924 
 0.00025468 	 5.09170242 	 1.39541193 
 0.00025823 	 5.08349357 	 1.38368009 
 0.00026182 	 5.07522346 	 1.37195071 
 0.00026546 	 5.06690204 	 1.36023051 
 0.00026915 	 5.05853925 	 1.34852584 
 0.00027290 	 5.05014506 	 1.33684261 
 0.00027669 	 5.04172941 	 1.32518622 
 0.00028054 	 5.03330225 	 1.31356154 
 0.00028445 	 5.02487352 	 1.30197286 
 0.00028840 	 5.01645319 	 1.29042386 
 0.00029242 	 5.00805121 	 1.27891761 
 0.00029648 	 4.99967751 	 1.26745661 
 0.00030061 	 4.99133640 	 1.25603805 
 0.00030479 	 4.98291455 	 1.24456701 
 0.00030903 	 4.97438003 	 1.23303215 
 0.00031333 	 4.96575384 	 1.22146804 
 0.00031769 	 4.95705696 	 1.20990809 
 0.00032211 	 4.94831039 	 1.19838393 
 0.00032659 	 4.93953512 	 1.18692498 
 0.00033113 	 4.93075214 	 1.17555798 
 0.00033574 	 4.92198245 	 1.16430660 
 0.00034041 	 4.91324704 	 1.15319118 
 0.00034514 	 4.90456691 	 1.14222844 
 0.00034995 	 4.89596304 	 1.13143144 
 0.00035481 	 4.88745643 	 1.12080951 
 0.00035975 	 4.87906808 	 1.11036830 
 0.00036475 	 4.87081897 	 1.10011005 
 0.00036983 	 4.86273010 	 1.09003384 
 0.00037497 	 4.85482246 	 1.08013612 
 0.00038019 	 4.84711704 	 1.07041121 
 0.00038548 	 4.83962948 	 1.06084940 
 0.00039084 	 4.83230895 	 1.05140966 
 0.00039628 	 4.82513215 	 1.04207157 
 0.00040179 	 4.81809212 	 1.03282531 
 0.00040738 	 4.81118189 	 1.02366255 
 0.00041305 	 4.80439450 	 1.01457627 
 0.00041879 	 4.79772298 	 1.00556052 
 0.00042462 	 4.79116039 	 0.99661031 
 0.00043053 	 4.78469974 	 0.98772140 
 0.00043652 	 4.77833408 	 0.97889014 
 0.00044259 	 4.77205645 	 0.97011337 
 0.00044875 	 4.76585989 	 0.96138830 
 0.00045499 	 4.75973742 	 0.95271239 
 0.00046132 	 4.75368210 	 0.94408329 
 0.00046774 	 4.74768695 	 0.93549879 
 0.00047424 	 4.74174501 	 0.92695681 
 0.00048084 	 4.73584933 	 0.91845534 
 0.00048753 	 4.72999293 	 0.90999255 
 0.00049431 	 4.72417766 	 0.90156758 
 0.00050119 	 4.71846032 	 0.89318505 
 0.00050816 	 4.71284628 	 0.88484510 
 0.00051523 	 4.70732818 	 0.87654709 
 0.00052240 	 4.70189865 	 0.86829075 
 0.00052966 	 4.69655032 	 0.86007601 
 0.00053703 	 4.69127581 	 0.85190299 
 0.00054450 	 4.68606777 	 0.84377187 
 0.00055208 	 4.68091882 	 0.83568285 
 0.00055976 	 4.67582160 	 0.82763605 
 0.00056754 	 4.67076874 	 0.81963151 
 0.00057544 	 4.66575287 	 0.81166908 
 0.00058345 	 4.66076662 	 0.80374845 
 0.00059156 	 4.65580262 	 0.79586907 
 0.00059979 	 4.65085351 	 0.78803018 
 0.00060814 	 4.64591192 	 0.78023078 
 0.00061660 	 4.64097047 	 0.77246966 
 0.00062517 	 4.63602180 	 0.76474542 
 0.00063387 	 4.63106649 	 0.75705953 
 0.00064269 	 4.62613792 	 0.74942511 
 0.00065163 	 4.62123991 	 0.74184278 
 0.00066069 	 4.61637144 	 0.73431129 
 0.00066988 	 4.61153151 	 0.72682930 
 0.00067920 	 4.60671910 	 0.71939536 
 0.00068865 	 4.60193321 	 0.71200788 
 0.00069823 	 4.59717283 	 0.70466505 
 0.00070795 	 4.59243695 	 0.69736488 
 0.00071779 	 4.58772455 	 0.69010511 
 0.00072778 	 4.58303464 	 0.68288323 
 0.00073790 	 4.57836621 	 0.67569646 
 0.00074817 	 4.57371824 	 0.66854174 
 0.00075858 	 4.56908972 	 0.66141578 
 0.00076913 	 4.56447965 	 0.65431501 
 0.00077983 	 4.55988701 	 0.64723567 
 0.00079068 	 4.55531081 	 0.64017382 
 0.00080168 	 4.55075002 	 0.63312538 
 0.00081283 	 4.54620829 	 0.62608663 
 0.00082414 	 4.54169931 	 0.61905865 
 0.00083560 	 4.53722172 	 0.61204557 
 0.00084723 	 4.53277290 	 0.60505152 
 0.00085901 	 4.52835021 	 0.59808057 
 0.00087096 	 4.52395104 	 0.59113667 
 0.00088308 	 4.51957276 	 0.58422369 
 0.00089536 	 4.51521275 	 0.57734536 
 0.00090782 	 4.51086837 	 0.57050529 
 0.00092045 	 4.50653700 	 0.56370692 
 0.00093325 	 4.50221602 	 0.55695354 
 0.00094624 	 4.49790281 	 0.55024825 
 0.00095940 	 4.49359473 	 0.54359397 
 0.00097275 	 4.48928916 	 0.53699344 
 0.00098628 	 4.48498348 	 0.53044918 
 0.00100000 	 4.48067506 	 0.52396352 
 0.00101391 	 4.47636128 	 0.51753857 
 0.00102802 	 4.47203951 	 0.51117624 
 0.00104232 	 4.46771952 	 0.50486440 
 0.00105682 	 4.46342667 	 0.49857565 
 0.00107152 	 4.45915758 	 0.49231672 
 0.00108643 	 4.45490764 	 0.48609557 
 0.00110154 	 4.45067227 	 0.47991986 
 0.00111686 	 4.44644685 	 0.47379692 
 0.00113240 	 4.44222679 	 0.46773362 
 0.00114815 	 4.43800748 	 0.46173631 
 0.00116413 	 4.43378434 	 0.45581077 
 0.00118032 	 4.42955275 	 0.44996214 
 0.00119674 	 4.42530812 	 0.44419486 
 0.00121339 	 4.42104584 	 0.43851262 
 0.00123027 	 4.41676133 	 0.43291837 
 0.00124738 	 4.41244997 	 0.42741429 
 0.00126474 	 4.40810717 	 0.42200177 
 0.00128233 	 4.40372833 	 0.41668144 
 0.00130017 	 4.39930885 	 0.41145325 
 0.00131826 	 4.39484412 	 0.40631646 
 0.00133660 	 4.39034110 	 0.40126149 
 0.00135519 	 4.38581665 	 0.39627371 
 0.00137404 	 4.38127065 	 0.39135237 
 0.00139316 	 4.37670276 	 0.38649700 
 0.00141254 	 4.37211261 	 0.38170719 
 0.00143219 	 4.36749984 	 0.37698255 
 0.00145211 	 4.36286409 	 0.37232271 
 0.00147231 	 4.35820499 	 0.36772730 
 0.00149279 	 4.35352219 	 0.36319592 
 0.00151356 	 4.34881533 	 0.35872816 
 0.00153462 	 4.34408404 	 0.35432355 
 0.00155597 	 4.33932796 	 0.34998155 
 0.00157761 	 4.33454674 	 0.34570158 
 0.00159956 	 4.32974001 	 0.34148296 
 0.00162181 	 4.32490740 	 0.33732494 
 0.00164437 	 4.32004857 	 0.33322665 
 0.00166725 	 4.31516314 	 0.32918717 
 0.00169044 	 4.31025076 	 0.32520546 
 0.00171396 	 4.30530845 	 0.32127663 
 0.00173780 	 4.30033402 	 0.31739577 
 0.00176198 	 4.29532887 	 0.31356272 
 0.00178649 	 4.29029437 	 0.30977744 
 0.00181134 	 4.28523193 	 0.30604006 
 0.00183654 	 4.28014293 	 0.30235078 
 0.00186209 	 4.27502876 	 0.29870986 
 0.00188799 	 4.26989082 	 0.29511756 
 0.00191426 	 4.26473049 	 0.29157416 
 0.00194089 	 4.25954916 	 0.28807988 
 0.00196789 	 4.25434822 	 0.28463490 
 0.00199526 	 4.24912907 	 0.28123930 
 0.00202302 	 4.24389309 	 0.27789306 
 0.00205116 	 4.23864168 	 0.27459608 
 0.00207970 	 4.23337622 	 0.27134812 
 0.00210863 	 4.22809811 	 0.26814884 
 0.00213796 	 4.22280873 	 0.26499778 
 0.00216770 	 4.21750947 	 0.26189437 
 0.00219786 	 4.21219955 	 0.25883277 
 0.00222844 	 4.20687711 	 0.25580950 
 0.00225944 	 4.20154125 	 0.25282556 
 0.00229087 	 4.19619109 	 0.24988195 
 0.00232274 	 4.19082573 	 0.24697962 
 0.00235505 	 4.18544429 	 0.24411946 
 0.00238781 	 4.18004587 	 0.24130230 
 0.00242103 	 4.17462960 	 0.23852882 
 0.00245471 	 4.16919457 	 0.23579959 
 0.00248886 	 4.16373991 	 0.23311503 
 0.00252348 	 4.15826472 	 0.23047539 
 0.00255859 	 4.15276811 	 0.22788074 
 0.00259418 	 4.14724920 	 0.22533094 
 0.00263027 	 4.14170709 	 0.22282568 
 0.00266686 	 4.13614091 	 0.22036440 
 0.00270396 	 4.13054975 	 0.21794637 
 0.00274157 	 4.12493273 	 0.21557063 
